Session,Game,Turns,Elapsed,Winners
20180424_201128,0,926,74,Player 2
20180424_201128,1,1666,86,Player 1
20180424_201128,4,23,4,Player 1
20180424_201128,5000,1245,114,Player 2
20180424_201128,5001,336,26,Player 2
20180424_201128,2,882,73,Player 2
20180424_201128,5002,140,20,Player 2
20180424_201128,7500,1098,182,Player 1
20180424_201128,5,1963,94,Player 2
20180424_201128,6,155,18,Player 1
20180424_201128,5003,1015,72,Player 1
20180424_201128,3,682,107,Player 2
20180424_201128,7,1653,84,Player 2
20180424_201128,10,434,46,Player 2
20180424_201128,5004,867,67,Player 1
20180424_201128,11,485,36,Player 1
20180424_201128,5005,541,42,Player 1
20180424_201128,5006,23,2,Player 1
20180424_201128,8,1868,76,Player 1
20180424_201128,12,305,29,Player 1
20180424_201128,5007,659,53,Player 1
20180424_201128,9,2000,86,
20180424_201128,13,1679,100,Player 2
20180424_201128,5008,1711,92,Player 2
20180424_201128,14,698,53,Player 2
20180424_201128,22,905,63,Player 2
20180424_201128,7501,618,359,Player 2
20180424_201128,7502,45,4,Player 1
20180424_201128,5009,1286,54,Player 2
20180424_201128,7503,59,7,Player 1
20180424_201128,5010,59,7,Player 1
20180424_201128,5011,560,56,Player 2
20180424_201128,23,2000,82,
20180424_201128,7504,1104,80,Player 2
20180424_201128,7505,177,20,Player 1
20180424_201128,5012,493,46,Player 1
20180424_201128,24,365,45,Player 1
20180424_201128,5013,57,5,Player 1
20180424_201128,7506,27,10,Player 1
20180424_201128,2500,1560,688,Player 1
20180424_201128,2501,13,2,Player 1
20180424_201128,5014,1949,74,Player 2
20180424_201128,7507,1409,77,Player 2
20180424_201128,15,592,311,Player 2
20180424_201128,5015,1610,93,Player 2
20180424_201128,16,419,48,Player 1
20180424_201128,7508,2000,122,
20180424_201128,7509,420,37,Player 2
20180424_201128,17,666,47,Player 2
20180424_201128,5016,1360,89,Player 1
20180424_201128,7510,973,51,Player 1
20180424_201128,18,1181,63,Player 1
20180424_201128,7511,850,60,Player 1
20180424_201128,2502,879,341,Player 1
20180424_201128,19,1320,98,Player 2
20180424_201128,7512,2000,90,
20180424_201128,7513,87,9,Player 1
20180424_201128,2503,2000,95,
20180424_201128,7514,370,27,Player 2
20180424_201128,2504,536,33,Player 2
20180424_201128,7515,1014,79,Player 1
20180424_201128,7516,116,11,Player 2
20180424_201128,5017,1652,339,Player 1
20180424_201128,2505,802,138,Player 2
20180424_201128,25,2000,639,
20180424_201128,2506,4,0,Player 2
20180424_201128,5018,929,65,Player 2
20180424_201128,5019,96,12,Player 2
20180424_201128,7517,1254,130,Player 2
20180424_201128,26,854,94,Player 2
20180424_201128,27,17,3,Player 1
20180424_201128,28,13,1,Player 1
20180424_201128,29,5,0,Player 1
20180424_201128,30,13,1,Player 1
20180424_201128,31,1,0,Player 1
20180424_201128,32,3,1,Player 1
20180424_201128,33,25,2,Player 1
20180424_201128,7518,469,50,Player 1
20180424_201128,5020,937,83,Player 1
20180424_201128,34,94,12,Player 2
20180424_201128,5021,264,36,Player 2
20180424_201128,35,496,58,Player 2
20180424_201128,2507,1387,301,Player 2
20180424_201128,20,477,532,Player 1
20180424_201128,5022,2000,203,
20180424_201128,5023,760,53,Player 1
20180424_201128,5024,142,36,Player 2
20180424_201128,5025,97,9,Player 1
20180424_201128,21,2000,161,
20180424_201128,2508,1891,201,Player 2
20180424_201128,2509,10,0,Player 2
20180424_201128,46,92,40,Player 2
20180424_201128,5026,114,47,Player 2
20180424_201128,2510,204,25,Player 2
20180424_201128,2511,45,7,Player 1
20180424_201128,2512,29,2,Player 1
20180424_201128,47,486,46,Player 2
20180424_201128,2513,357,30,Player 1
20180424_201128,5027,1284,79,Player 1
20180424_201128,2514,1580,73,Player 1
20180424_201128,48,118,89,Player 2
20180424_201128,5028,1562,72,Player 1
20180424_201128,49,445,38,Player 1
20180424_201128,5029,171,21,Player 1
20180424_201128,2515,729,53,Player 2
20180424_201128,2516,1149,71,Player 1
20180424_201128,5030,2000,102,
20180424_201128,50,1801,117,Player 2
20180424_201128,5031,89,9,Player 1
20180424_201128,51,32,3,Player 2
20180424_201128,5032,40,5,Player 2
20180424_201128,5033,30,3,Player 2
20180424_201128,2517,860,60,Player 2
20180424_201128,7519,505,723,Player 1
20180424_201128,52,358,43,Player 2
20180424_201128,36,1979,698,Player 2
20180424_201128,7520,1151,71,Player 1
20180424_201128,53,1155,77,Player 1
20180424_201128,2518,1227,108,Player 1
20180424_201128,5034,2000,133,
20180424_201128,37,913,89,Player 1
20180424_201128,54,1292,67,Player 1
20180424_201128,7521,1667,90,Player 1
20180424_201128,55,159,19,Player 1
20180424_201128,5035,1530,75,Player 1
20180424_201128,38,297,40,Player 1
20180424_201128,56,120,17,Player 2
20180424_201128,7522,430,35,Player 2
20180424_201128,39,102,14,Player 2
20180424_201128,2519,804,98,Player 2
20180424_201128,7523,2000,102,
20180424_201128,7524,13,1,Player 1
20180424_201128,5036,1628,125,Player 2
20180424_201128,7525,77,8,Player 1
20180424_201128,57,1986,120,Player 1
20180424_201128,5037,86,12,Player 2
20180424_201128,7526,42,9,Player 2
20180424_201128,2520,2000,142,
20180424_201128,2521,94,8,Player 2
20180424_201128,2522,90,9,Player 2
20180424_201128,40,2000,201,
20180424_201128,41,19,2,Player 1
20180424_201128,5038,1034,86,Player 2
20180424_201128,42,13,1,Player 1
20180424_201128,2523,536,79,Player 2
20180424_201128,5039,573,47,Player 1
20180424_201128,7527,2000,137,
20180424_201128,2524,207,24,Player 1
20180424_201128,43,641,65,Player 1
20180424_201128,44,59,5,Player 1
20180424_201128,45,83,8,Player 1
20180424_201128,58,2000,172,
20180424_201128,59,31,3,Player 1
20180424_201128,62,205,34,Player 1
20180424_201128,63,20,2,Player 2
20180424_201128,5040,1022,74,Player 2
20180424_201128,60,461,38,Player 1
20180424_201128,5041,8,1,Player 2
20180424_201128,61,24,3,Player 2
20180424_201128,7528,1548,77,Player 1
20180424_201128,2525,1409,81,Player 2
20180424_201128,64,311,29,Player 1
20180424_201128,5042,194,25,Player 2
20180424_201128,78,220,29,Player 2
20180424_201128,7529,396,45,Player 2
20180424_201128,79,162,19,Player 2
20180424_201128,2526,606,55,Player 2
20180424_201128,7530,222,23,Player 2
20180424_201128,80,240,25,Player 2
20180424_201128,5043,1624,106,Player 2
20180424_201128,65,1134,109,Player 2
20180424_201128,81,766,68,Player 1
20180424_201128,66,260,29,Player 2
20180424_201128,7531,1388,108,Player 1
20180424_201128,7532,67,6,Player 1
20180424_201128,5044,1193,76,Player 2
20180424_201128,82,567,65,Player 1
20180424_201128,5045,55,6,Player 1
20180424_201128,83,67,8,Player 1
20180424_201128,5046,103,11,Player 1
20180424_201128,67,1068,71,Player 1
20180424_201128,2527,899,188,Player 1
20180424_201128,84,770,56,Player 2
20180424_201128,7533,1376,101,Player 2
20180424_201128,5047,1632,75,Player 2
20180424_201128,5048,80,9,Player 2
20180424_201128,7534,231,26,Player 1
20180424_201128,5049,187,27,Player 1
20180424_201128,85,934,64,Player 2
20180424_201128,2528,824,88,Player 2
20180424_201128,5050,93,12,Player 1
20180424_201128,86,83,11,Player 1
20180424_201128,7535,715,58,Player 1
20180424_201128,68,1601,235,Player 2
20180424_201128,69,203,45,Player 1
20180424_201128,2529,2000,168,
20180424_201128,7536,1541,150,Player 2
20180424_201128,87,1851,189,Player 2
20180424_201128,5051,2000,245,
20180424_201128,5052,58,6,Player 2
20180424_201128,2530,1562,90,Player 1
20180424_201128,88,1799,75,Player 2
20180424_201128,7537,2000,103,
20180424_201128,7538,168,16,Player 2
20180424_201128,89,616,53,Player 2
20180424_201128,2531,411,73,Player 1
20180424_201128,90,90,10,Player 2
20180424_201128,7539,641,43,Player 1
20180424_201128,5053,2000,97,
20180424_201128,91,130,21,Player 2
20180424_201128,92,23,2,Player 1
20180424_201128,2532,347,33,Player 1
20180424_201128,93,103,10,Player 1
20180424_201128,5054,247,34,Player 1
20180424_201128,70,1533,234,Player 2
20180424_201128,2533,730,66,Player 2
20180424_201128,94,882,66,Player 2
20180424_201128,71,705,55,Player 1
20180424_201128,7540,2000,121,
20180424_201128,2534,1022,84,Player 2
20180424_201128,5055,1554,138,Player 2
20180424_201128,95,1434,92,Player 2
20180424_201128,7541,1483,86,Player 2
20180424_201128,96,188,21,Player 2
20180424_201128,2535,378,37,Player 2
20180424_201128,5056,503,43,Player 1
20180424_201128,5057,19,2,Player 1
20180424_201128,5058,21,2,Player 1
20180424_201128,5059,73,14,Player 1
20180424_201128,2536,1479,76,Player 2
20180424_201128,2537,142,18,Player 2
20180424_201128,72,977,208,Player 1
20180424_201128,7542,2000,129,
20180424_201128,73,309,28,Player 1
20180424_201128,5060,1194,107,Player 2
20180424_201128,2538,477,64,Player 1
20180424_201128,5061,69,9,Player 1
20180424_201128,5062,139,16,Player 1
20180424_201128,2539,245,24,Player 1
20180424_201128,97,2000,210,
20180424_201128,74,1523,79,Player 2
20180424_201128,98,191,22,Player 1
20180424_201128,7543,1943,105,Player 2
20180424_201128,75,277,27,Player 1
20180424_201128,2540,317,70,Player 1
20180424_201128,2541,26,2,Player 2
20180424_201128,5063,1352,100,Player 1
20180424_201128,99,1323,75,Player 1
20180424_201128,7544,1815,96,Player 2
20180424_201128,76,1951,87,Player 2
20180424_201128,100,221,28,Player 1
20180424_201128,5064,1469,76,Player 2
20180424_201128,2542,36,109,Player 2
20180424_201128,5065,119,14,Player 1
20180424_201128,101,870,65,Player 2
20180424_201128,77,1308,84,Player 1
20180424_201128,7545,1409,87,Player 1
20180424_201128,110,27,2,Player 1
20180424_201128,7546,3,0,Player 1
20180424_201128,7547,5,0,Player 1
20180424_201128,111,9,0,Player 1
20180424_201128,2543,352,50,Player 2
20180424_201128,112,19,2,Player 1
20180424_201128,7548,23,2,Player 1
20180424_201128,113,5,1,Player 1
20180424_201128,2544,89,16,Player 1
20180424_201128,114,123,21,Player 1
20180424_201128,5066,822,64,Player 1
20180424_201128,7549,243,32,Player 1
20180424_201128,7550,56,6,Player 2
20180424_201128,5067,158,19,Player 2
20180424_201128,102,2000,69,
20180424_201128,5068,150,17,Player 2
20180424_201128,103,117,12,Player 1
20180424_201128,7551,164,27,Player 2
20180424_201128,2545,471,63,Player 1
20180424_201128,104,179,24,Player 1
20180424_201128,115,1105,87,Player 2
20180424_201128,5069,598,49,Player 2
20180424_201128,105,625,68,Player 1
20180424_201128,7552,1337,92,Player 1
20180424_201128,116,528,59,Player 2
20180424_201128,117,170,19,Player 2
20180424_201128,106,375,48,Player 1
20180424_201128,107,199,19,Player 1
20180424_201128,2546,1706,154,Player 2
20180424_201128,118,1217,68,Player 2
20180424_201128,108,471,39,Player 1
20180424_201128,7553,1866,116,Player 1
20180424_201128,5070,1622,167,Player 1
20180424_201128,7554,1547,61,Player 1
20180424_201128,109,1168,76,Player 2
20180424_201128,119,496,69,Player 2
20180424_201128,2547,1848,152,Player 1
20180424_201128,7555,465,53,Player 1
20180424_201128,7556,5,0,Player 1
20180424_201128,7557,3,0,Player 1
20180424_201128,7558,70,6,Player 2
20180424_201128,7559,19,2,Player 1
20180424_201128,5071,1630,127,Player 1
20180424_201128,7560,143,28,Player 1
20180424_201128,5072,89,28,Player 1
20180424_201128,126,1495,102,Player 2
20180424_201128,2563,901,76,Player 2
20180424_201128,2548,401,69,Player 1
20180424_201128,120,2000,123,
20180424_201128,7561,1306,67,Player 1
20180424_201128,2564,846,55,Player 2
20180424_201128,7562,88,11,Player 2
20180424_201128,2565,98,10,Player 2
20180424_201128,7563,44,4,Player 2
20180424_201128,127,1373,82,Player 2
20180424_201128,2549,530,78,Player 2
20180424_201128,2566,418,92,Player 2
20180424_201128,2567,20,2,Player 2
20180424_201128,128,1525,85,Player 2
20180424_201128,5073,1185,180,Player 2
20180424_201128,2568,55,6,Player 1
20180424_201128,129,20,2,Player 2
20180424_201128,130,20,2,Player 2
20180424_201128,2550,1922,90,Player 1
20180424_201128,131,279,27,Player 1
20180424_201128,5074,447,39,Player 1
20180424_201128,2569,293,47,Player 1
20180424_201128,2551,499,41,Player 1
20180424_201128,5075,282,33,Player 2
20180424_201128,5076,67,7,Player 1
20180424_201128,7564,1799,195,Player 2
20180424_201128,121,570,282,Player 2
20180424_201128,5077,685,56,Player 1
20180424_201128,132,2000,126,
20180424_201128,2570,2000,122,
20180424_201128,7565,1235,75,Player 2
20180424_201128,7566,152,16,Player 2
20180424_201128,2552,1555,140,Player 2
20180424_201128,5078,759,55,Player 1
20180424_201128,7567,122,13,Player 2
20180424_201128,5079,134,18,Player 2
20180424_201128,2571,686,63,Player 2
20180424_201128,5080,162,25,Player 2
20180424_201128,5081,52,7,Player 2
20180424_201128,5082,36,5,Player 2
20180424_201128,2553,1485,74,Player 2
20180424_201128,7568,320,71,Player 2
20180424_201128,2572,971,75,Player 1
20180424_201128,133,1982,157,Player 1
20180424_201128,7569,1102,64,Player 2
20180424_201128,2573,1569,61,Player 2
20180424_201128,122,1906,251,Player 1
20180424_201128,134,1265,76,Player 1
20180424_201128,7570,578,54,Player 2
20180424_201128,2574,522,55,Player 2
20180424_201128,5083,287,201,Player 1
20180424_201128,7571,2000,76,
20180424_201128,135,1911,91,Player 1
20180424_201128,123,957,110,Player 1
20180424_201128,2575,1727,74,Player 1
20180424_201128,5084,1201,70,Player 1
20180424_201128,136,518,48,Player 2
20180424_201128,2576,224,43,Player 2
20180424_201128,2577,3,0,Player 1
20180424_201128,2578,43,5,Player 1
20180424_201128,2554,1119,308,Player 1
20180424_201128,2579,135,14,Player 1
20180424_201128,2580,41,4,Player 1
20180424_201128,2581,79,11,Player 1
20180424_201128,137,1335,64,Player 2
20180424_201128,2582,17,2,Player 1
20180424_201128,138,39,5,Player 1
20180424_201128,7572,1540,145,Player 2
20180424_201128,5085,1431,135,Player 1
20180424_201128,7573,945,60,Player 1
20180424_201128,5086,197,18,Player 1
20180424_201128,2583,1862,93,Player 1
20180424_201128,139,2000,107,
20180424_201128,2584,273,26,Player 1
20180424_201128,2585,53,6,Player 1
20180424_201128,124,988,234,Player 1
20180424_201128,2555,1892,160,Player 2
20180424_201128,140,407,37,Player 1
20180424_201128,141,75,8,Player 1
20180424_201128,5087,254,117,Player 2
20180424_201128,125,1738,70,Player 1
20180424_201128,2586,2000,100,
20180424_201128,2587,10,0,Player 2
20180424_201128,7574,992,154,Player 2
20180424_201128,2588,39,3,Player 1
20180424_201128,2589,192,21,Player 2
20180424_201128,2556,1066,128,Player 2
20180424_201128,2590,149,21,Player 1
20180424_201128,158,1659,87,Player 2
20180424_201128,142,1221,135,Player 1
20180424_201128,7575,1259,73,Player 2
20180424_201128,2557,373,53,Player 1
20180424_201128,2591,337,43,Player 1
20180424_201128,159,334,51,Player 2
20180424_201128,5088,2000,162,
20180424_201128,5089,266,28,Player 2
20180424_201128,2592,1154,75,Player 2
20180424_201128,7576,1973,100,Player 2
20180424_201128,7577,19,3,Player 1
20180424_201128,160,910,66,Player 2
20180424_201128,2593,110,13,Player 2
20180424_201128,5090,212,20,Player 2
20180424_201128,7578,33,3,Player 1
20180424_201128,5091,19,2,Player 1
20180424_201128,161,59,9,Player 1
20180424_201128,5092,25,4,Player 1
20180424_201128,7579,63,10,Player 1
20180424_201128,2594,109,13,Player 1
20180424_201128,143,536,164,Player 2
20180424_201128,5093,424,40,Player 2
20180424_201128,2595,1305,93,Player 2
20180424_201128,5094,1056,62,Player 2
20180424_201128,7580,2000,105,
20180424_201128,144,1517,74,Player 2
20180424_201128,2596,271,28,Player 1
20180424_201128,5095,568,52,Player 2
20180424_201128,7581,1201,73,Player 2
20180424_201128,2558,1067,327,Player 2
20180424_201128,2559,26,2,Player 2
20180424_201128,5096,1291,76,Player 2
20180424_201128,2560,102,12,Player 2
20180424_201128,162,1434,242,Player 2
20180424_201128,2597,1429,131,Player 2
20180424_201128,145,986,150,Player 2
20180424_201128,163,321,34,Player 1
20180424_201128,146,210,21,Player 2
20180424_201128,147,29,3,Player 1
20180424_201128,148,35,10,Player 1
20180424_201128,2561,287,82,Player 1
20180424_201128,2598,815,71,Player 2
20180424_201128,2562,90,12,Player 2
20180424_201128,7582,2000,105,
20180424_201128,5097,517,123,Player 1
20180424_201128,2599,344,30,Player 2
20180424_201128,149,885,82,Player 1
20180424_201128,164,1692,117,Player 1
20180424_201128,2600,149,55,Player 1
20180424_201128,2601,179,19,Player 1
20180424_201128,5098,1584,82,Player 2
20180424_201128,150,690,68,Player 2
20180424_201128,2602,215,22,Player 1
20180424_201128,165,139,73,Player 1
20180424_201128,7583,1533,117,Player 2
20180424_201128,2610,2000,137,
20180424_201128,2603,1624,73,Player 1
20180424_201128,7584,1466,94,Player 2
20180424_201128,5099,1773,140,Player 2
20180424_201128,2611,1618,120,Player 1
20180424_201128,2604,564,46,Player 2
20180424_201128,7585,647,48,Player 1
20180424_201128,151,1238,198,Player 1
20180424_201128,5100,152,70,Player 2
20180424_201128,2605,718,54,Player 2
20180424_201128,7586,536,42,Player 2
20180424_201128,152,230,24,Player 2
20180424_201128,2612,784,82,Player 2
20180424_201128,2606,1609,67,Player 2
20180424_201128,153,795,52,Player 2
20180424_201128,2607,63,10,Player 1
20180424_201128,154,141,16,Player 1
20180424_201128,7587,1470,93,Player 1
20180424_201128,7588,27,3,Player 1
20180424_201128,166,1279,297,Player 1
20180424_201128,167,12,1,Player 2
20180424_201128,168,16,2,Player 2
20180424_201128,7589,139,30,Player 1
20180424_201128,155,607,44,Player 1
20180424_201128,169,111,20,Player 1
20180424_201128,5101,1292,141,Player 2
20180424_201128,156,29,3,Player 1
20180424_201128,2613,1330,109,Player 1
20180424_201128,7590,74,8,Player 2
20180424_201128,5102,16,5,Player 2
20180424_201128,157,49,9,Player 1
20180424_201128,170,38,4,Player 2
20180424_201128,2608,2000,118,
20180424_201128,7591,1477,93,Player 1
20180424_201128,2614,364,105,Player 2
20180424_201128,5103,903,110,Player 1
20180424_201128,2609,1271,74,Player 2
20180424_201128,171,621,125,Player 1
20180424_201128,174,1987,131,Player 2
20180424_201128,2626,216,30,Player 2
20180424_201128,175,583,53,Player 1
20180424_201128,5104,134,16,Player 2
20180424_201128,7592,1946,132,Player 2
20180424_201128,2627,1560,85,Player 1
20180424_201128,2628,115,16,Player 1
20180424_201128,172,2000,157,
20180424_201128,2629,560,35,Player 2
20180424_201128,2615,919,248,Player 1
20180424_201128,176,1248,162,Player 1
20180424_201128,173,204,69,Player 2
20180424_201128,177,615,62,Player 1
20180424_201128,5105,1518,222,Player 2
20180424_201128,2630,972,138,Player 2
20180424_201128,2616,789,104,Player 1
20180424_201128,178,106,59,Player 2
20180424_201128,5106,631,65,Player 1
20180424_201128,2631,421,56,Player 1
20180424_201128,2632,53,6,Player 1
20180424_201128,7593,2000,276,
20180424_201128,7594,82,9,Player 2
20180424_201128,2633,155,16,Player 1
20180424_201128,2617,1109,75,Player 2
20180424_201128,2634,242,28,Player 2
20180424_201128,2618,150,19,Player 2
20180424_201128,5107,558,76,Player 2
20180424_201128,179,1585,112,Player 1
20180424_201128,2635,1098,66,Player 1
20180424_201128,2636,47,5,Player 1
20180424_201128,190,2000,264,
20180424_201128,7595,1883,112,Player 2
20180424_201128,2637,887,58,Player 2
20180424_201128,7596,580,60,Player 2
20180424_201128,5108,1651,128,Player 2
20180424_201128,5109,98,10,Player 2
20180424_201128,191,1895,91,Player 2
20180424_201128,180,833,140,Player 1
20180424_201128,2638,436,51,Player 2
20180424_201128,2619,1918,205,Player 1
20180424_201128,5110,726,66,Player 2
20180424_201128,7597,826,87,Player 2
20180424_201128,5111,244,27,Player 2
20180424_201128,5112,60,7,Player 2
20180424_201128,5113,72,17,Player 2
20180424_201128,2639,1530,97,Player 2
20180424_201128,7598,796,59,Player 2
20180424_201128,181,1486,105,Player 1
20180424_201128,192,231,151,Player 1
20180424_201128,193,3,0,Player 1
20180424_201128,194,9,1,Player 1
20180424_201128,182,2000,79,
20180424_201128,2640,1475,90,Player 2
20180424_201128,2620,1737,176,Player 2
20180424_201128,7599,2000,106,
20180424_201128,5114,514,128,Player 2
20180424_201128,2621,630,54,Player 2
20180424_201128,195,1498,125,Player 2
20180424_201128,2622,97,10,Player 1
20180424_201128,196,261,30,Player 1
20180424_201128,2641,1127,105,Player 2
20180424_201128,183,2000,117,
20180424_201128,7600,1691,108,Player 2
20180424_201128,5115,854,122,Player 2
20180424_201128,5116,52,5,Player 2
20180424_201128,2642,617,57,Player 1
20180424_201128,184,1170,79,Player 2
20180424_201128,197,1598,86,Player 1
20180424_201128,2643,298,26,Player 2
20180424_201128,5117,266,51,Player 2
20180424_201128,185,986,74,Player 1
20180424_201128,5118,1056,74,Player 2
20180424_201128,186,369,28,Player 1
20180424_201128,2644,1019,122,Player 2
20180424_201128,5119,863,59,Player 1
20180424_201128,7601,1742,235,Player 2
20180424_201128,187,2000,87,
20180424_201128,7602,210,19,Player 2
20180424_201128,188,9,1,Player 1
20180424_201128,7603,21,2,Player 1
20180424_201128,7604,21,3,Player 1
20180424_201128,189,57,7,Player 1
20180424_201128,7605,25,2,Player 1
20180424_201128,206,19,2,Player 1
20180424_201128,7606,77,11,Player 1
20180424_201128,2623,791,332,Player 1
20180424_201128,2624,64,8,Player 2
20180424_201128,2645,1292,105,Player 2
20180424_201128,2625,47,5,Player 1
20180424_201128,2646,96,9,Player 2
20180424_201128,7607,258,27,Player 2
20180424_201128,2647,77,8,Player 1
20180424_201128,5120,1410,101,Player 1
20180424_201128,198,1709,262,Player 2
20180424_201128,2658,301,29,Player 1
20180424_201128,2659,455,37,Player 1
20180424_201128,199,1146,70,Player 1
20180424_201128,5121,1272,96,Player 1
20180424_201128,5122,142,17,Player 2
20180424_201128,207,430,67,Player 2
20180424_201128,2648,1010,144,Player 1
20180424_201128,7608,1509,160,Player 2
20180424_201128,7609,26,3,Player 2
20180424_201128,7610,4,1,Player 2
20180424_201128,7611,4,0,Player 2
20180424_201128,7612,38,4,Player 2
20180424_201128,208,1215,79,Player 1
20180424_201128,209,43,4,Player 1
20180424_201128,5123,1059,109,Player 1
20180424_201128,2649,1643,87,Player 2
20180424_201128,2650,47,5,Player 1
20180424_201128,5124,59,6,Player 1
20180424_201128,2651,73,8,Player 1
20180424_201128,5125,81,11,Player 1
20180424_201128,2660,1324,206,Player 2
20180424_201128,7613,2000,104,
20180424_201128,200,2000,184,
20180424_201128,5126,276,46,Player 2
20180424_201128,210,2000,95,
20180424_201128,2652,1589,84,Player 2
20180424_201128,211,161,16,Player 1
20180424_201128,2661,704,91,Player 2
20180424_201128,212,67,19,Player 1
20180424_201128,213,51,12,Player 1
20180424_201128,5127,1122,94,Player 2
20180424_201128,2662,335,39,Player 1
20180424_201128,5128,58,6,Player 2
20180424_201128,2663,108,11,Player 2
20180424_201128,7614,1922,144,Player 2
20180424_201128,5129,185,18,Player 1
20180424_201128,2664,130,19,Player 2
20180424_201128,5130,422,35,Player 2
20180424_201128,2653,2000,122,
20180424_201128,214,527,86,Player 1
20180424_201128,2665,390,44,Player 2
20180424_201128,201,1276,220,Player 1
20180424_201128,202,8,1,Player 2
20180424_201128,7615,692,83,Player 2
20180424_201128,2654,1308,68,Player 1
20180424_201128,5131,1704,91,Player 1
20180424_201128,215,893,95,Player 1
20180424_201128,2655,295,43,Player 1
20180424_201128,7616,1274,73,Player 2
20180424_201128,7617,10,1,Player 2
20180424_201128,2656,354,25,Player 2
20180424_201128,203,1853,107,Player 2
20180424_201128,7618,66,25,Player 2
20180424_201128,216,1250,69,Player 2
20180424_201128,2657,998,50,Player 2
20180424_201128,2666,1731,192,Player 2
20180424_201128,204,1320,103,Player 1
20180424_201128,5132,1152,168,Player 2
20180424_201128,2674,1033,71,Player 2
20180424_201128,7619,2000,133,
20180424_201128,205,616,51,Player 2
20180424_201128,217,1392,152,Player 1
20180424_201128,2675,594,81,Player 1
20180424_201128,2667,398,140,Player 2
20180424_201128,7620,575,75,Player 1
20180424_201128,2676,141,18,Player 1
20180424_201128,218,419,53,Player 1
20180424_201128,219,140,13,Player 2
20180424_201128,2668,654,46,Player 2
20180424_201128,222,81,111,Player 1
20180424_201128,220,275,26,Player 1
20180424_201128,223,69,7,Player 1
20180424_201128,2677,1721,82,Player 2
20180424_201128,7621,2000,103,
20180424_201128,2678,115,13,Player 1
20180424_201128,5133,1792,225,Player 1
20180424_201128,5134,7,1,Player 1
20180424_201128,221,655,82,Player 1
20180424_201128,2669,1248,115,Player 1
20180424_201128,2670,49,5,Player 1
20180424_201128,5135,275,32,Player 1
20180424_201128,5136,147,15,Player 1
20180424_201128,5137,28,4,Player 2
20180424_201128,2671,197,28,Player 1
20180424_201128,2679,1868,90,Player 1
20180424_201128,5138,258,34,Player 2
20180424_201128,5139,80,9,Player 2
20180424_201128,2680,400,36,Player 2
20180424_201128,5140,75,8,Player 1
20180424_201128,238,2000,95,
20180424_201128,239,11,1,Player 1
20180424_201128,2681,157,18,Player 1
20180424_201128,7622,2000,157,
20180424_201128,240,53,39,Player 1
20180424_201128,5141,1116,60,Player 2
20180424_201128,2672,92,88,Player 2
20180424_201128,2673,173,17,Player 1
20180424_201128,224,619,272,Player 1
20180424_201128,241,2000,90,
20180424_201128,2682,2000,132,
20180424_201128,7623,1240,125,Player 1
20180424_201128,2690,724,58,Player 2
20180424_201128,225,708,73,Player 2
20180424_201128,5142,1260,118,Player 2
20180424_201128,242,186,67,Player 2
20180424_201128,2683,1032,75,Player 2
20180424_201128,7624,2000,87,
20180424_201128,226,272,67,Player 2
20180424_201128,7625,136,13,Player 2
20180424_201128,227,95,11,Player 1
20180424_201128,7626,102,11,Player 2
20180424_201128,5143,105,90,Player 1
20180424_201128,7627,41,5,Player 1
20180424_201128,5144,37,4,Player 1
20180424_201128,243,1284,74,Player 2
20180424_201128,244,91,10,Player 1
20180424_201128,7628,265,29,Player 1
20180424_201128,2684,1805,86,Player 1
20180424_201128,2691,949,161,Player 1
20180424_201128,5145,463,53,Player 1
20180424_201128,5146,323,25,Player 1
20180424_201128,2685,1195,61,Player 2
20180424_201128,228,170,122,Player 2
20180424_201128,7629,1165,85,Player 1
20180424_201128,229,16,22,Player 2
20180424_201128,2686,250,29,Player 2
20180424_201128,7630,297,29,Player 1
20180424_201128,245,1309,130,Player 2
20180424_201128,2687,210,25,Player 2
20180424_201128,2688,30,4,Player 2
20180424_201128,2689,3,0,Player 1
20180424_201128,2692,749,114,Player 1
20180424_201128,2693,47,5,Player 1
20180424_201128,246,218,22,Player 2
20180424_201128,247,10,1,Player 2
20180424_201128,2694,34,4,Player 2
20180424_201128,2695,4,0,Player 2
20180424_201128,2696,40,4,Player 2
20180424_201128,2706,5,0,Player 1
20180424_201128,2707,12,1,Player 2
20180424_201128,5147,1327,103,Player 1
20180424_201128,2708,20,1,Player 2
20180424_201128,5148,4,0,Player 2
20180424_201128,248,122,14,Player 2
20180424_201128,2697,68,9,Player 2
20180424_201128,7631,422,54,Player 2
20180424_201128,230,182,71,Player 2
20180424_201128,5149,157,21,Player 1
20180424_201128,249,201,21,Player 1
20180424_201128,5150,1,0,Player 1
20180424_201128,5151,13,1,Player 1
20180424_201128,2709,201,24,Player 1
20180424_201128,2710,3,3,Player 1
20180424_201128,5152,69,8,Player 1
20180424_201128,7632,135,29,Player 1
20180424_201128,2698,313,69,Player 1
20180424_201128,231,973,61,Player 1
20180424_201128,2711,395,78,Player 1
20180424_201128,250,1173,87,Player 1
20180424_201128,2699,654,74,Player 2
20180424_201128,2712,365,44,Player 1
20180424_201128,5153,1235,128,Player 2
20180424_201128,2713,186,26,Player 2
20180424_201128,5154,150,28,Player 2
20180424_201128,251,1202,114,Player 1
20180424_201128,2700,1122,88,Player 2
20180424_201128,7633,2000,205,
20180424_201128,2714,1051,75,Player 2
20180424_201128,252,666,53,Player 2
