Session,Game,Turns,Elapsed,Winners
20180425_102813,369,461,47,Player 1
20180425_102813,370,29,5,Player 1
20180425_102813,779,347,198,Player 1
20180425_102813,579,577,72,Player 1
20180425_102813,780,31,5,Player 1
20180425_102813,580,79,11,Player 1
20180425_102813,383,1206,115,Player 1
20180425_102813,581,527,50,Player 1
20180425_102813,40,1379,133,Player 2
20180425_102813,582,86,11,Player 2
20180425_102813,781,347,76,Player 1
20180425_102813,384,89,39,Player 1
20180425_102813,371,1498,111,Player 1
20180425_102813,372,20,2,Player 2
20180425_102813,583,257,29,Player 1
20180425_102813,41,160,38,Player 2
20180425_102813,373,97,16,Player 1
20180425_102813,42,1032,75,Player 1
20180425_102813,43,11,1,Player 1
20180425_102813,44,1,0,Player 1
20180425_102813,45,5,0,Player 1
20180425_102813,385,345,105,Player 1
20180425_102813,386,37,6,Player 1
20180425_102813,387,7,1,Player 1
20180425_102813,374,1194,106,Player 2
20180425_102813,584,1406,115,Player 1
20180425_102813,46,305,40,Player 1
20180425_102813,47,23,3,Player 1
20180425_102813,782,1254,145,Player 1
20180425_102813,585,220,30,Player 2
20180425_102813,595,871,232,Player 1
20180425_102813,375,526,62,Player 2
20180425_102813,48,175,55,Player 1
20180425_102813,783,396,45,Player 2
20180425_102813,596,164,57,Player 2
20180425_102813,586,630,64,Player 2
20180425_102813,392,229,33,Player 1
20180425_102813,388,476,122,Player 2
20180425_102813,597,27,17,Player 1
20180425_102813,393,157,22,Player 1
20180425_102813,587,179,30,Player 1
20180425_102813,394,192,25,Player 2
20180425_102813,49,193,88,Player 1
20180425_102813,588,482,67,Player 2
20180425_102813,389,721,97,Player 2
20180425_102813,784,774,137,Player 2
20180425_102813,50,400,63,Player 2
20180425_102813,785,175,36,Player 1
20180425_102813,395,1903,145,Player 2
20180425_102813,598,1326,199,Player 2
20180425_102813,589,1249,152,Player 2
20180425_102813,390,1367,167,Player 2
20180425_102813,786,1164,129,Player 1
20180425_102813,590,377,46,Player 1
20180425_102813,591,72,12,Player 2
20180425_102813,396,1011,112,Player 1
20180425_102813,592,3,1,Player 1
20180425_102813,397,7,0,Player 1
20180425_102813,593,3,0,Player 1
20180425_102813,398,1,0,Player 1
20180425_102813,787,160,30,Player 2
20180425_102813,51,877,185,Player 2
20180425_102813,594,68,12,Player 2
20180425_102813,788,67,9,Player 1
20180425_102813,399,119,21,Player 1
20180425_102813,602,87,17,Player 1
20180425_102813,52,137,23,Player 1
20180425_102813,400,85,13,Player 1
20180425_102813,789,117,26,Player 1
