Session,Game,Turns,Elapsed,Winners
20180424_171234,2721,877,16,Player 1
20180424_171234,2737,121,3,Player 1
20180424_171234,291,535,14,Player 1
20180424_171234,7667,572,13,Player 2
20180424_171234,292,243,6,Player 1
20180424_171234,2754,483,12,Player 1
20180424_171234,2755,57,1,Player 1
20180424_171234,2738,1022,23,Player 2
20180424_171234,2756,337,8,Player 1
20180424_171234,7668,978,18,Player 1
20180424_171234,7669,303,8,Player 1
20180424_171234,293,1735,27,Player 2
20180424_171234,2739,687,17,Player 1
20180424_171234,294,228,5,Player 2
20180424_171234,7670,766,16,Player 2
20180424_171234,295,313,8,Player 1
20180424_171234,296,19,0,Player 1
20180424_171234,7671,307,7,Player 1
20180424_171234,297,155,3,Player 1
20180424_171234,5120,1607,356,Player 2
20180424_171234,2740,958,21,Player 2
20180424_171234,2741,64,2,Player 2
20180424_171234,5121,99,3,Player 1
20180424_171234,2742,28,0,Player 2
20180424_171234,2743,47,0,Player 1
20180424_171234,2744,114,3,Player 2
20180424_171234,2745,56,1,Player 2
20180424_171234,7672,593,14,Player 1
20180424_171234,7673,37,1,Player 1
20180424_171234,298,1029,17,Player 1
20180424_171234,5122,577,13,Player 1
20180424_171234,7674,196,4,Player 2
20180424_171234,2746,509,12,Player 1
20180424_171234,5123,631,13,Player 1
20180424_171234,262,244,380,Player 2
20180424_171234,2747,618,13,Player 2
20180424_171234,2757,1494,85,Player 2
20180424_171234,7675,1751,33,Player 1
20180424_171234,2748,1055,20,Player 1
20180424_171234,299,1737,43,Player 1
20180424_171234,7676,679,15,Player 1
20180424_171234,300,560,14,Player 2
20180424_171234,2758,1338,24,Player 1
20180424_171234,7677,368,11,Player 2
20180424_171234,2759,184,4,Player 2
20180424_171234,2749,1583,29,Player 1
20180424_171234,7678,566,13,Player 2
20180424_171234,301,18,19,Player 2
20180424_171234,263,1384,60,Player 2
20180424_171234,7679,325,8,Player 1
20180424_171234,2750,817,18,Player 1
20180424_171234,302,1038,24,Player 2
20180424_171234,2760,1230,40,Player 2
20180424_171234,303,133,3,Player 1
20180424_171234,2751,1046,17,Player 2
20180424_171234,264,1300,34,Player 2
20180424_171234,2752,672,13,Player 2
20180424_171234,265,620,14,Player 2
20180424_171234,7680,1027,46,Player 1
20180424_171234,304,1901,28,Player 1
20180424_171234,2761,1421,35,Player 1
20180424_171234,2753,791,27,Player 1
20180424_171234,2762,534,11,Player 2
20180424_171234,266,2000,28,
20180424_171234,7681,1267,27,Player 1
20180424_171234,2770,1031,21,Player 1
20180424_171234,2763,1076,21,Player 2
20180424_171234,2771,183,5,Player 1
20180424_171234,2772,58,1,Player 2
20180424_171234,2764,261,6,Player 1
20180424_171234,2765,46,1,Player 2
20180424_171234,267,1611,26,Player 1
20180424_171234,268,45,0,Player 1
20180424_171234,5124,1584,172,Player 2
20180424_171234,5125,83,2,Player 1
20180424_171234,269,93,3,Player 1
20180424_171234,5126,75,1,Player 1
20180424_171234,2766,97,11,Player 1
20180424_171234,7682,2000,34,
20180424_171234,2767,37,1,Player 1
20180424_171234,5127,73,2,Player 1
20180424_171234,2773,543,24,Player 1
